SEANCE    ;GROUPE    ;CODE        ;VALEUR          ;OUVERTURE ;CLOTURE    ;PLUS_BAS   ;PLUS_HAUT ;QUANTITE_NEGOCIEE;NB_TRANSACTION ;CAPITAUX 
03/07/2025   ;21        ;TNIZ090I5G66;"ENAT3 2022T+2,40%C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNJ1M1ZAWYG5;"ENAT22022 9,25%APP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNJ48E224391;"ENT12024T+1,7% APP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNJL4N1SD7B2;"BTA 8,8% Sept 2032";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNJP2LP1CVE1;"ENAT32021 T+2,65%C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNJQ3VIAM1R9;ENAT3 HASSAN2021 C;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNJQTACHIQQ5;HL B0329 9.8%P7-2 ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNJT7SUL9423;ENAT1HASSAN2023APP;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNKU48FZVRH1;TLF0427 T+2.75%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNL6Z2LXMEP5;STBSD0127 9.35%IF5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNL7VQZVHR54;HLA0328 10.75% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNL8K8A9Q440;"BTA 9,28% juin2028";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNL8PGUB9C93;ABSA1028T+2.15%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNLBC9INKV10;"ENAT3 2024T+1,95%C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNLEGO8CKWX3;"ENAT1 2022A T+2,4%";92.500    ;92.500    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNLI8MDN3K59;"ENAT12024 9,75%APP";96.000    ;96.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNLRQIP0OJY4;BTA 9% sept 2029  ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNM46OWVRPO6;ENAT2 HASSAN22 APP;65.000    ;65.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNMA55MMDD46;ATLA0228 10.5% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNMC9HTIB5A4;WC0133 10.25%P10-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNMCJHUZPRD0;"TLF0129 10,70% AP5";99.130    ;99.130    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNMCPXLL1EE2;"ENAT42023T+1,75% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNMEZPU3I4U2;TJL 1028 10.7% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNN0SOORH1F1;"BTA 8,25% Juin2031";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNN50G7PX8W5;"ENAT22023T+1,75% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNNC5BCJLRM3;ENAT2HASSAN24APP  ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNNC6SZ1UFM6;"BTA 9,37% juin2029";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNNEAGRSF0D0;ENDA B0731 11%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNNI3UPDYO12;"ENAT22023 9,75%APP";98.010    ;98.010    ;98.010    ;98.010    ;15                ;1              ;148.978
03/07/2025   ;21        ;TNNS9SUDVGS5;ENAT4 HASSAN23 APP;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNNUS2JABSF6;"BTA 9,4% aout 2033";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNNW3558ZUL9;ATLB1029 10.3%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNNZ2M9ZHIT3;"ENAT2 2023 9,95% C";97.000    ;97.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNO6AI2ZF0D3;TJL 0329 10.6% AP5;99.460    ;99.460    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNOAYHSVTHY1;"ENAT42022 9,35%APP";95.000    ;95.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNODT4SXV9P9;BSC0627 9.15% IF5 ;98.440    ;98.440    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNOODT102PF5;"BTA 9,87% Oct 2031";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNOXRGYG8RL8;BTA 8% Nov 2025   ;99.350    ;99.350    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNP89T6GPQD0;TLF0929 T+2.5% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNPDPODY2398;"ENAT3 2024 9,95% C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNPECGNMPEV9;"ENAT32023 9,75%APP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNPSL0PEJVO7;"ENAT1 2022 A 8,80%";93.500    ;93.500    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNPZ2BZUFO23;BSE0629 9.45% IF7 ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNQ8KNUQO9D7;TLF 0530 10% AP5  ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNQCK0BPZ5A4;"ENT2 22 T+2,15%APP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNQHMI7RIBR5;"ENAT1 2022CT+2,65%";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNQR5G236GA1;ENAT4 HASSAN2022 C;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNQVHB5WZ2K2;"ENAT2 2022 9,35% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNQYE48RCJT2;TLF0129T+2.5%AP5  ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNR0O99VZUY8;TLF1027 T+2.75%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNR3ZRJWC984;ABSD1030 T+2.4%IF7;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNR4CLXNS261;WIB A 0128 9.25%P5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNRGVSC8DE36;"ENAT3 2022 9,35% B";100.170   ;100.170   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNRLFZ5FIX29;"ENAT1 2024 9,95% C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNRS9CVT3SJ7;"ENAT32023T+1,75% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNS5WSWT6FD4;TAYB1031T+3.2%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNS70RLC1A97;ENAT2 HASSAN23 APP;70.000    ;70.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNSAWK5L94U9;"ENT42024T+1,7% APP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNSH8NXC1WC4;BHSA1026T+2.55P5-1;100.860   ;100.860   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNSTVM3VL445;ENAT2HASSAN2024 B ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNSUXW7EBUQ0;"ENT32021T+2,45%APP";95.000    ;95.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNT8IJDMSJP7;ENAT4 HASSAN2023 C;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNTGLIP3KDL6;STBSB0127 8.95%IF5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNTKTEO5CIW5;"ENAT1 2023 9,95% C";99.000    ;99.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNTMJ1DJ4SH4;ABSC1030T+2.3%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNTPNCECEBC3;"ENAT4 2024T+1,95%C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNTUDMZLCA16;ATL0130 10.35% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNU9AUB15T16;ENAT2 HASSAN2022 B;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNUALDKV3BS3;BSB0627T+2.55% P5 ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNUSNP2H8PH1;TLF 0529T+2.5% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNUWXR58DVH5;"ENAT1 2024 9,8% B ";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNV0IKZMIIV2;ENAT1HASSAN2024 B ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNV7HGOLTYL8;"BTA 9,83% mars2034";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNVE955M6R90;"ENAT3 2023 9,8% B ";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNVFSFLG1FH4;"ENAT4 2022T+2,25%C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNVI299YK4C1;"ENT32023T+1,7% APP";97.500    ;97.500    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNVSDML2VYJ5;ENAT3 HASSAN2021 B;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNW1CN5IM5T4;ENAT1 HASSAN2022 C;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNWL1ODSWXK1;"ENT3 22 T+2,15%APP";99.000    ;99.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNWQS0MZ65V8;STBSA0127 8.7% AP5;99.520    ;99.520    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNWRCVSYL730;"ENAT4 2022 9,4% B ";94.000    ;94.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNWYE1PN6WF5;ATLB1030 10.9%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNX0K9990B08;"ENAT2 2024 9,8% B ";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNX8RLJOS6K2;ENAT1HASSAN2024APP;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNXFR5BNBPM9;STBSC0127 9.1% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNXIY8MEDJE3;TLF 1027 10% AP5  ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNXJGTXAROH4;"BTA 9,90% Dec 2034";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNXNSU5ILBI2;"ENAT32022 9,25%APP";93.000    ;93.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNY1F6BOX6F5;"CIL0628 10,55% AP5";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNYJL6N2AEP6;TLF 0427 9.6% AP5 ;100.440   ;100.440   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNYQ67ISIXE1;TAY A1029T+2.95%P5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNYZO6UGUZ33;"ENAT3 2021 8,80% B";93.000    ;93.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNZ2FOAA15O9;"ENT32024T+1,7% APP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNZBXQU5RZ91;"ENAT32021 8,70%APP";96.500    ;96.500    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNZQNUDKX2Y3;ENAT4 HASSAN2024 B;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;21        ;TNZSBU7F6WY7;TLF SA1026 9.8%AP5;100.880   ;100.880   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001000116;MONOPRIX Da       ;1.730     ;1.730     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001000124;MNP Da 1/2 100611 ;4.030     ;4.030     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001000132;MNP Da 1/5 040612 ;1.340     ;1.340     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001000140;MNP Da 1/5 160615 ;1.120     ;1.120     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001100288;SFBT (Da 1/6)     ;39.720    ;39.720    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001100296;SFBT (Da 1/7)     ;29.790    ;29.790    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001100304;SFBT (Da 1/2) 2001;69.520    ;69.520    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001100312;SFBTDa1/2(11/4/02);46.340    ;46.340    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001100320;SFBT Da 1/12 2006 ;7.130     ;7.130     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001100338;SFBT DA2007 1/13  ;6.110     ;6.110     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001100346;SFBT Da5/56 120510;6.510     ;6.510     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001100353;SFBT Da5/61 300311;5.530     ;5.530     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001100361;SFBT Da10/66 03712;8.870     ;8.870     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001100387;SFBT Da1/19 280513;2.930     ;2.930     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001100403;SFBT DA 1/8 200514;6.180     ;6.180     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001100411;SFBT DA 1/6 120515;7.060     ;7.060     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001100429;SFBT DA 1/7 040516;5.300     ;5.300     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001100437;SFBT DA1/10 040517;3.370     ;3.370     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001100445;SFBT DA 1/4 300418;6.740     ;6.740     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001100452;SFBT DA 1/5 130519;4.490     ;4.490     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001100460;SFBT DA 1/4 200720;4.490     ;4.490     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001200419;TUNISAIR - Da 01  ;0.550     ;0.550     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001200468;TUNISAIR - Da 04  ;0.070     ;0.070     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001200476;TAIR Da1/10 010799;0.060     ;0.060     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001200492;TAIR Da1/10 030700;0.050     ;0.050     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001200518;TUNISAIR Da 1/10  ;0.050     ;0.050     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001200534;TAIR Da1/22 310806;0.020     ;0.020     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001200542;TAIR Da 1/5 010908;0.080     ;0.010     ;0.010     ;0.010     ;2                 ;1              ;0.020
03/07/2025   ;32        ;TN0001200567;TAIR Da1/11 170709;0.030     ;0.010     ;0.010     ;0.010     ;8                 ;1              ;0.080
03/07/2025   ;32        ;TN0001400720;SPDIT Da 1/24 3512;0.670     ;0.670     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001600162;TJARI - (Da)      ;5.570     ;5.570     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001600261;TJARI -  Da39     ;3.570     ;3.570     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001600501;TJARIDA1/40 250518;2.180     ;2.180     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001800465;BIAT Da32 4/60    ;9.940     ;9.940     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001800507;BIAT Da36 1/24    ;5.960     ;5.960     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001800622;BIAT DA1/20 290620;6.810     ;4.520     ;4.520     ;4.520     ;5                 ;2              ;22.600
03/07/2025   ;32        ;TN0001900612;BQ HABITAT (Da)   ;1.270     ;1.270     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001900679;BH Da 1/20 150999 ;1.150     ;1.150     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001900711;BH Da1/25 14022000;0.880     ;0.880     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001900778;BHDA 1/15 28052007;1.380     ;1.380     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001900901;BH DA 1/3 270715  ;5.180     ;5.180     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0001900992;BH DA 1/5 171117  ;2.590     ;2.590     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002100915;TUN. LEAS. (Da 10);4.420     ;4.420     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002100956;TLS Da 1/4        ;16.800    ;16.800    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002100980;TLS Da 1/5(021202);11.200    ;11.200    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002101012;TLS Da 1/6(181203);8.000     ;8.000     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002101061;TLS Da 1/7(061204);6.000     ;6.000     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002101152;TLS Da1/55(010307);0.750     ;0.750     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002101210;TLS Da 1/56 030308;0.720     ;0.720     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002101319;TLS Da 1/57 020309;0.700     ;0.700     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002101392;TLS Da 1/68 301209;0.580     ;0.580     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002101400;TLS Da 1/69 010210;0.560     ;0.560     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002101590;TLS Da 3/80 010213;1.400     ;1.400     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002101749;TL DA3/83 10022014;1.300     ;1.300     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002101814;TL DA2/43 02022015;1.600     ;1.600     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002102044;TLS DA1/23 010719 ;1.430     ;1.430     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002200103;BQ DE TSIE - Da   ;3.840     ;2.800     ;2.800     ;2.800     ;5                 ;2              ;14.000
03/07/2025   ;32        ;TN0002200210;Bt Da 3/10 170599 ;12.400    ;12.400    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002200251;BTDa1/7(3/12/01)  ;5.160     ;5.160     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002200319;BT Da 1/2 23052006;12.050    ;12.050    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002200327;BT Da 1/2 10/06/09;8.030     ;8.030     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002200335;BT Da 1/3 280613  ;4.020     ;4.020     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002200343;BT DA 1/5 03062016;2.010     ;2.010     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002200350;BT DA 1/4 04052018;2.010     ;2.010     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002300366;AIR LIQ Da1/4 0999;165.010   ;165.010   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002300374;AIR LIQ Da1/6 0601;94.290    ;94.290    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002300390;ALQ Da1/6 (160902);80.820    ;80.820    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002300408;AIR LIQ Da1/8 0903;53.880    ;53.880    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002300416;ALQ Da1/10 7/09/04;39.190    ;39.190    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002300424;ALQDa1/12 06/09/05;30.140    ;30.140    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002300432;ALQ Da1/12 070906 ;27.820    ;27.820    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002300440;ALQ Da 1/12  0907 ;25.680    ;25.680    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002300457;AL Da 1/11 030908 ;25.680    ;25.680    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002300465;AL Da 1/12 030909 ;21.730    ;21.730    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002300473;ALQ Da 1/11 060910;21.730    ;21.730    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002300481;ALQ Da 1/11 050911;19.920    ;19.920    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002300499;ALQ Da 1/15 030912;13.700    ;13.700    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002300507;ALQ Da 1/11 020913;17.120    ;17.120    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002300515;ALQ DA 1/12 150914;14.490    ;14.490    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002300523;ALQ DA 1/25 070915;6.690     ;4.500     ;4.500     ;4.500     ;5                 ;1              ;22.500
03/07/2025   ;32        ;TN0002300531;ALQ DA 1/28 050916;5.760     ;5.760     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002300549;ALQ DA 1/31 250917;5.040     ;5.040     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002300556;ALQ DA 1/30 161018;5.040     ;5.040     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002300564;ALQ DA 1/16 160919;8.900     ;8.900     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002300572;ALQ DA 1/45 201120;3.100     ;3.100     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002400570;UBCI Da 1/6 010900;11.270    ;11.270    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002400646;UBCI Da 3/7 010704;20.290    ;20.290    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002400653;UBCI Da 1/2 150710;15.780    ;15.780    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/07/2025   ;32        ;TN0002400695;UBCI Da8/33 141013;6.160     ;6.160     ;0.000     ;0.000     ;0                 ;0              ;0.000
